id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
10052,34,58,Bart Simpson: (DISMAYED) All I got is thirty.,328000,true,8,387,Bart Simpson,Springfield Convention Center,All I got is thirty.,all i got is thirty,5
10053,34,59,Dealer: Then you cannot have it.,330000,true,488,387,Dealer,Springfield Convention Center,Then you cannot have it.,then you cannot have it,5
10054,34,60,"Bart Simpson: But I must. Until this moment, I never knew why God put me on this earth, but now I know... to buy that comic book.",331000,true,8,387,Bart Simpson,Springfield Convention Center,"But I must. Until this moment, I never knew why God put me on this earth, but now I know... to buy that comic book.",but i must until this moment i never knew why god put me on this earth but now i know to buy that comic book,25
10055,34,61,"Dealer: Your emotion is out of place here, son.",338000,true,488,387,Dealer,Springfield Convention Center,"Your emotion is out of place here, son.",your emotion is out of place here son,8
10056,34,62,(Simpson Car: int. simpson car - continuous),344000,false,,151,,Simpson Car,,,
10057,34,63,"Marge Simpson: So, did you kids have fun?",344000,true,1,151,Marge Simpson,Simpson Car,"So, did you kids have fun?",so did you kids have fun,6
10058,34,64,"Lisa Simpson: Yeah, Mom! Guess what? For a dollar a man sold me thirty-five Caspers and a dozen Lois Lanes.",346000,true,9,151,Lisa Simpson,Simpson Car,"Yeah, Mom! Guess what? For a dollar a man sold me thirty-five Caspers and a dozen Lois Lanes.",yeah mom guess what for a dollar a man sold me thirty-five caspers and a dozen lois lanes,18
10059,34,65,Marge Simpson: Ohhh.,351000,true,1,151,Marge Simpson,Simpson Car,Ohhh.,ohhh,1
10060,34,66,Homer Simpson: I never knew what Superman saw in her. Give me Wonder Woman! (GROWLS) And that golden lariat. She can tie me up any time. (BARKS) (HOWLS),351000,true,2,151,Homer Simpson,Simpson Car,I never knew what Superman saw in her. Give me Wonder Woman! And that golden lariat. She can tie me up any time.,i never knew what superman saw in her give me wonder woman and that golden lariat she can tie me up any time,23
10061,34,67,Marge Simpson: Homer!,365000,true,1,151,Marge Simpson,Simpson Car,Homer!,homer,1
10062,34,68,"Homer Simpson: I was just kidding, Marge. (CHANGING SUBJECT) Hey, what does everyone say to dinner at Krusty Burger? My treat!",366000,true,2,151,Homer Simpson,Simpson Car,"I was just kidding, Marge. Hey, what does everyone say to dinner at Krusty Burger? My treat!",i was just kidding marge hey what does everyone say to dinner at krusty burger my treat,17
10063,34,69,"Bart Simpson: (KISSING UP) All right, Homer. Whoa, you really are a sport, Dad, taking us out to a fine restaurant like Krusty Burger!",372000,true,8,151,Bart Simpson,Simpson Car,"All right, Homer. Whoa, you really are a sport, Dad, taking us out to a fine restaurant like Krusty Burger!",all right homer whoa you really are a sport dad taking us out to a fine restaurant like krusty burger,20
10064,34,70,"Homer Simpson: (SUSPICIOUS) All right, what are you getting at?",378000,true,2,151,Homer Simpson,Simpson Car,"All right, what are you getting at?",all right what are you getting at,7
10065,34,71,Bart Simpson: I need a hundred dollars for a comic book.,380000,true,8,151,Bart Simpson,Simpson Car,I need a hundred dollars for a comic book.,i need a hundred dollars for a comic book,9
10066,34,72,"Homer Simpson: A hundred bucks?! For a comic book? Who drew it, Micha-ma-langelo?",382000,true,2,151,Homer Simpson,Simpson Car,"A hundred bucks?! For a comic book? Who drew it, Micha-ma-langelo?",a hundred bucks for a comic book who drew it micha-ma-langelo,11
10067,34,73,"Bart Simpson: Oh please, Dad. I want this more than anything in the world.",384000,true,8,151,Bart Simpson,Simpson Car,"Oh please, Dad. I want this more than anything in the world.",oh please dad i want this more than anything in the world,12
10068,34,74,"Homer Simpson: Well, t.s.",388000,true,2,151,Homer Simpson,Simpson Car,"Well, t.s.",well ts,2
10069,34,75,(Krusty Burger: int. krusty burger - a little later),390000,false,,388,,Krusty Burger,,,
10070,34,76,Bart Simpson: Please Dad.,390000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10071,34,77,Homer Simpson: No.,390000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10072,34,78,Bart Simpson: Please Dad.,390000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10073,34,79,Homer Simpson: No.,390000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10074,34,80,Bart Simpson: Please Dad.,392000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10075,34,81,Homer Simpson: No.,392000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10076,34,82,Bart Simpson: Please Dad.,392000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10077,34,83,Homer Simpson: No.,392000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10078,34,84,Bart Simpson: Please Dad.,392000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10079,34,85,Homer Simpson: No.,392000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10086,34,92,Bart Simpson: Please Dad.,395000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10087,34,93,Homer Simpson: No.,395000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10088,34,94,Bart Simpson: Please Dad.,395000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10089,34,95,Homer Simpson: No.,395000,true,2,388,Homer Simpson,Krusty Burger,No.,no,1
10090,34,96,Bart Simpson: Please Dad.,395000,true,8,388,Bart Simpson,Krusty Burger,Please Dad.,please dad,2
10091,34,97,"Homer Simpson: (SHOUTING) No! (KINDLY) Now, look, son, we all know that usually when you bug me like this, I give in, so I'm not mad at you for trying. It shows you've been paying attention. But we all know I'm not gonna give you a hundred dollars. Now are you gonna stop bugging me?",396000,true,2,388,Homer Simpson,Krusty Burger,"No! Now, look, son, we all know that usually when you bug me like this, I give in, so I'm not mad at you for trying. It shows you've been paying attention. But we all know I'm not gonna give you a hundred dollars. Now are you gonna stop bugging me?",no now look son we all know that usually when you bug me like this i give in so im not mad at you for trying it shows youve been paying attention but we all know im not gonna give you a hundred dollars now are you gonna stop bugging me,51
10092,34,98,Bart Simpson: No.,410000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10093,34,99,Homer Simpson: Are you?,410000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10094,34,100,Bart Simpson: No.,410000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10095,34,101,Homer Simpson: Are you?,410000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10096,34,102,Bart Simpson: No.,410000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10097,34,103,Homer Simpson: Are you?,410000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10098,34,104,Bart Simpson: No.,411000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10099,34,105,Homer Simpson: Are you?,411000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10100,34,106,Bart Simpson: No.,411000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10101,34,107,Homer Simpson: Are you?,411000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10102,34,108,Bart Simpson: No.,411000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10103,34,109,Homer Simpson: Are you?,411000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10104,34,110,Bart Simpson: No.,411000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10105,34,111,Homer Simpson: Are you?,413000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10106,34,112,Bart Simpson: No.,413000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10107,34,113,Homer Simpson: Are you?,413000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10108,34,114,Bart Simpson: No.,413000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10109,34,115,Homer Simpson: Are you?,413000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10110,34,116,Bart Simpson: No.,413000,true,8,388,Bart Simpson,Krusty Burger,No.,no,1
10111,34,117,Homer Simpson: Are you?,413000,true,2,388,Homer Simpson,Krusty Burger,Are you?,are you,2
10112,34,118,"Bart Simpson: (AFTER A PAUSE, SCREAMING) Okay.",415000,true,8,388,Bart Simpson,Krusty Burger,Okay.,okay,1
10113,34,119,"Homer Simpson: (GLOATING) Hee hee, I win! In your face! Yeah! How do you like them apples? Woo hoo hoo!",416000,true,2,388,Homer Simpson,Krusty Burger,"Hee hee, I win! In your face! Yeah! How do you like them apples? Woo hoo hoo!",hee hee i win in your face yeah how do you like them apples woo hoo hoo,17
10114,34,120,"Marge Simpson: Don't gloat, Homer. (TO BART) You know, Bart, when I was your age, the one thing I wanted more than anything in the world was a Child-sized Electric Lightbulb Oven. My parents wouldn't give me the money, so I went to my sisters, Patty and Selma...",422000,true,1,388,Marge Simpson,Krusty Burger,"Don't gloat, Homer. You know, Bart, when I was your age, the one thing I wanted more than anything in the world was a Child-sized Electric Lightbulb Oven. My parents wouldn't give me the money, so I went to my sisters, Patty and Selma...",dont gloat homer you know bart when i was your age the one thing i wanted more than anything in the world was a child-sized electric lightbulb oven my parents wouldnt give me the money so i went to my sisters patty and selma,44
10115,34,121,(Bouvier House: int. bouvier house - sisters' room - 1963),435000,false,,389,,Bouvier House,,,
10116,34,122,Young Patty: (TO MARGE) We'll give you half our allowance.,435000,true,489,389,Young Patty,Bouvier House,We'll give you half our allowance.,well give you half our allowance,6
10117,34,123,Young Selma: Uh-huh. But you have to be our slave.,436000,true,490,389,Young Selma,Bouvier House,Uh-huh. But you have to be our slave.,uh-huh but you have to be our slave,8
10119,34,125,Young Patty: (TO SELMA) This gives us a lot more free time.,440000,true,489,389,Young Patty,Bouvier House,This gives us a lot more free time.,this gives us a lot more free time,8
10120,34,126,Young Selma: Uh-huh. Let's take up smoking.,440000,true,490,389,Young Selma,Bouvier House,Uh-huh. Let's take up smoking.,uh-huh lets take up smoking,5
10121,34,127,"Marge Simpson: For months, I worked and worked, while my sisters smoked and smoked...",444000,true,1,389,Marge Simpson,Bouvier House,"For months, I worked and worked, while my sisters smoked and smoked...",for months i worked and worked while my sisters smoked and smoked,12
10122,34,128,"Older Patty: (SINGING ALONG) Venus... Oh, Venus...",449000,true,492,389,Older Patty,Bouvier House,"Venus... Oh, Venus...",venus oh venus,3
10123,34,129,Older Selma: (TO MARGE) We want those dress-shields hand-washed and drip-dried.,455000,true,493,389,Older Selma,Bouvier House,We want those dress-shields hand-washed and drip-dried.,we want those dress-shields hand-washed and drip-dried,7
10158,34,164,Nelson Muntz: Haw haw!,559000,true,101,5,Nelson Muntz,Simpson Home,Haw haw!,haw haw,2
10222,34,228,Mrs. Glick: Here we are.,804000,true,496,395,Mrs. Glick,GLICK HOUSE,Here we are.,here we are,3
10124,34,130,"Marge Simpson: But the big day finally came. And because I'd worked for it, all those lightbulb-warmed treats always tasted extra-good.",461000,true,1,389,Marge Simpson,Bouvier House,"But the big day finally came. And because I'd worked for it, all those lightbulb-warmed treats always tasted extra-good.",but the big day finally came and because id worked for it all those lightbulb-warmed treats always tasted extra-good,19
10125,34,131,(Krusty Burger: int. krusty burger - continuous),469000,false,,388,,Krusty Burger,,,
10126,34,132,Marge Simpson: So maybe a part-time job is the answer.,469000,true,1,388,Marge Simpson,Krusty Burger,So maybe a part-time job is the answer.,so maybe a part-time job is the answer,8
10127,34,133,"Bart Simpson: Aw, Mom, I couldn't ask you to do that. You're already taking care of Maggie, and Lisa is such a handful --",472000,true,8,388,Bart Simpson,Krusty Burger,"Aw, Mom, I couldn't ask you to do that. You're already taking care of Maggie, and Lisa is such a handful --",aw mom i couldnt ask you to do that youre already taking care of maggie and lisa is such a handful --,22
10128,34,134,"Lisa Simpson: She means you should get a job, stupid.",477000,true,9,388,Lisa Simpson,Krusty Burger,"She means you should get a job, stupid.",she means you should get a job stupid,8
10129,34,135,Bart Simpson: Me?,479000,true,8,388,Bart Simpson,Krusty Burger,Me?,me,1
10130,34,136,"Adult Narrator: Get a job! Were they serious? I didn't realize it at the time, but a little piece of my childhood had slipped away... forever.",481000,true,494,388,Adult Narrator,Krusty Burger,"Get a job! Were they serious? I didn't realize it at the time, but a little piece of my childhood had slipped away... forever.",get a job were they serious i didnt realize it at the time but a little piece of my childhood had slipped away forever,24
10131,34,137,Homer Simpson: Bart! What are you staring at?,491000,true,2,388,Homer Simpson,Krusty Burger,Bart! What are you staring at?,bart what are you staring at,6
10132,34,138,Bart Simpson: Uh... nothing.,492000,true,8,388,Bart Simpson,Krusty Burger,Uh... nothing.,uh nothing,2
10133,34,139,"Adult Narrator: He didn't say it, and neither did I, but at that moment my dad and I were closer than we ever...",494000,true,494,388,Adult Narrator,Krusty Burger,"He didn't say it, and neither did I, but at that moment my dad and I were closer than we ever...",he didnt say it and neither did i but at that moment my dad and i were closer than we ever,21
10134,34,140,Homer Simpson: Bart! Stop it!,499000,true,2,388,Homer Simpson,Krusty Burger,Bart! Stop it!,bart stop it,3
10135,34,141,Bart Simpson: Sorry.,500000,true,8,388,Bart Simpson,Krusty Burger,Sorry.,sorry,1
10136,34,142,(Simpson Home: INT. simpson house - LIVING ROOM - day),507000,false,,5,,Simpson Home,,,
10137,34,143,"Bart Simpson: (SINGS) ""I NEED SOME MONEY / A LOT OF MONEY..."" AHH",507000,true,8,5,Bart Simpson,Simpson Home,"""I NEED SOME MONEY / A LOT OF MONEY..."" AHH",i need some money a lot of money ahh,9
10138,34,144,Bart Simpson: Empty bottles... empty bottles...,510000,true,8,5,Bart Simpson,Simpson Home,Empty bottles... empty bottles...,empty bottles empty bottles,4
10139,34,145,"Bart Simpson: Hm... well, it's practically empty.",514000,true,8,5,Bart Simpson,Simpson Home,"Hm... well, it's practically empty.",hm well its practically empty,5
10140,34,146,(QUIK-E-MART: int. quik-e-mart - later),516000,false,,390,,QUIK-E-MART,,,
10141,34,147,"Bart Simpson: Here you go, Apu.",516000,true,8,390,Bart Simpson,QUIK-E-MART,"Here you go, Apu.",here you go apu,4
10142,34,148,"Apu Nahasapeemapetilon: Ooh, very good. Would you like the deposit defrayed from the cost of a Jumbo Cherry Squishie?",517000,true,208,390,Apu Nahasapeemapetilon,QUIK-E-MART,"Ooh, very good. Would you like the deposit defrayed from the cost of a Jumbo Cherry Squishie?",ooh very good would you like the deposit defrayed from the cost of a jumbo cherry squishie,17
10143,34,149,"Bart Simpson: No, not today. I need the dime.",521000,true,8,390,Bart Simpson,QUIK-E-MART,"No, not today. I need the dime.",no not today i need the dime,7
10144,34,150,"Apu Nahasapeemapetilon: (RINGING IT UP) Oh, it is good to see you are learning a trade.",523000,true,208,390,Apu Nahasapeemapetilon,QUIK-E-MART,"Oh, it is good to see you are learning a trade.",oh it is good to see you are learning a trade,11
10145,34,151,(Simpson Home: INT. simpson house - bart's room),529000,false,,5,,Simpson Home,,,
10146,34,152,Bart Simpson: Ah-ha!,529000,true,8,5,Bart Simpson,Simpson Home,Ah-ha!,ah-ha,1
10147,34,153,(Springfield Bank: int. springfield bank - later),531000,false,,391,,Springfield Bank,,,
10148,34,154,"Bart Simpson: Americanize this, my good man.",531000,true,8,391,Bart Simpson,Springfield Bank,"Americanize this, my good man.",americanize this my good man,5
10149,34,155,Teller: (CHARLES BRONSON VOICE) Okey dokey.,533000,true,495,391,Teller,Springfield Bank,Okey dokey.,okey dokey,2
10150,34,156,Bart Simpson: All those coins were only worth three lousy cents?,535000,true,8,391,Bart Simpson,Springfield Bank,All those coins were only worth three lousy cents?,all those coins were only worth three lousy cents,9
10151,34,157,Teller: Let the good times roll.,538000,true,495,391,Teller,Springfield Bank,Let the good times roll.,let the good times roll,5
10152,34,158,(Simpson Home: EXT. SIMPSON HOUSE - CURB - AFTERNOON),540000,false,,5,,Simpson Home,,,
10153,34,159,"Bart Simpson: (TO HIMSELF) Oh, this is so humiliating... I feel like such a geek.",540000,true,8,5,Bart Simpson,Simpson Home,"Oh, this is so humiliating... I feel like such a geek.",oh this is so humiliating i feel like such a geek,11
10154,34,160,"Lisa Simpson: How's it going, Bart?",544000,true,9,5,Lisa Simpson,Simpson Home,"How's it going, Bart?",hows it going bart,4
10155,34,161,"Bart Simpson: Terrible. Cars slow down to laugh at me, but no one's buying.",545000,true,8,5,Bart Simpson,Simpson Home,"Terrible. Cars slow down to laugh at me, but no one's buying.",terrible cars slow down to laugh at me but no ones buying,12
10156,34,162,Lisa Simpson: Maybe you need to play on their sympathies more. Lets see...,548000,true,9,5,Lisa Simpson,Simpson Home,Maybe you need to play on their sympathies more. Lets see...,maybe you need to play on their sympathies more lets see,11
10157,34,163,"Lisa Simpson: Ah ha, now you look pathetic.",556000,true,9,5,Lisa Simpson,Simpson Home,"Ah ha, now you look pathetic.",ah ha now you look pathetic,6
10159,34,165,Bart Simpson: Lemonade sucks. I need a new product. Let's see... (CONSIDERS) ... (SEES SOMETHING) Ah!,561000,true,8,5,Bart Simpson,Simpson Home,Lemonade sucks. I need a new product. Let's see... ... Ah!,lemonade sucks i need a new product lets see ah,10
10160,34,166,"Bart Simpson: Form a line, no crowding. Cheap beer and a sympathetic ear... Step right up.",566000,true,8,5,Bart Simpson,Simpson Home,"Form a line, no crowding. Cheap beer and a sympathetic ear... Step right up.",form a line no crowding cheap beer and a sympathetic ear step right up,14
10161,34,167,"Barney Gumble: Ah, Bart could you give me one on credit? I'm a little short this week.",571000,true,18,5,Barney Gumble,Simpson Home,"Ah, Bart could you give me one on credit? I'm a little short this week.",ah bart could you give me one on credit im a little short this week,15
10162,34,168,Bart Simpson: Beat it.,574000,true,8,5,Bart Simpson,Simpson Home,Beat it.,beat it,2
10163,34,169,"Eddie: Say, uh, you got a liquor license there, young fella?",575000,true,90,5,Eddie,Simpson Home,"Say, uh, you got a liquor license there, young fella?",say uh you got a liquor license there young fella,10
10164,34,170,"Bart Simpson: (SWAGGERING) Ugh, my dog ate it.",577000,true,8,5,Bart Simpson,Simpson Home,"Ugh, my dog ate it.",ugh my dog ate it,5
10165,34,171,Lou: (WRITING TICKET) Gotta have a license to sell beer.,579000,true,91,5,Lou,Simpson Home,Gotta have a license to sell beer.,gotta have a license to sell beer,7
10166,34,172,Bart Simpson: Say... writing all those tickets must make you guys thirsty. How about a couple on the house?,581000,true,8,5,Bart Simpson,Simpson Home,Say... writing all those tickets must make you guys thirsty. How about a couple on the house?,say writing all those tickets must make you guys thirsty how about a couple on the house,17
10167,34,173,"Eddie: (CONSIDERS) We-ell, seeing as how it's a first offense...",587000,true,90,5,Eddie,Simpson Home,"We-ell, seeing as how it's a first offense...",we-ell seeing as how its a first offense,8
10168,34,174,Lou: I guess we can overlook this.,589000,true,91,5,Lou,Simpson Home,I guess we can overlook this.,i guess we can overlook this,6
10169,34,175,"Bart Simpson: So long, officers. (SEES HOMER) Uh-oh.",591000,true,8,5,Bart Simpson,Simpson Home,"So long, officers. Uh-oh.",so long officers uh-oh,4
10170,34,176,"Homer Simpson: Hey, what's all the -- (GASPS)",595000,true,2,5,Homer Simpson,Simpson Home,"Hey, what's all the --",hey whats all the --,5
10171,34,177,Homer Simpson: (WEEPING) My beer... my beer... my beautiful beer.,597000,true,2,5,Homer Simpson,Simpson Home,My beer... my beer... my beautiful beer.,my beer my beer my beautiful beer,7
10172,34,178,(Beauty Parlor: int. beauty parlor - next afternoon),601000,false,,392,,Beauty Parlor,,,
10173,34,179,Marge Simpson: The poor boy is so desperate. He wants to earn money to buy a comic book.,601000,true,1,392,Marge Simpson,Beauty Parlor,The poor boy is so desperate. He wants to earn money to buy a comic book.,the poor boy is so desperate he wants to earn money to buy a comic book,16
10174,34,180,"Mrs. Glick: A comic book! Oh, my, boys never change. Which one is it, ""Nazi Smasher""?",608000,true,496,392,Mrs. Glick,Beauty Parlor,"A comic book! Oh, my, boys never change. Which one is it, ""Nazi Smasher""?",a comic book oh my boys never change which one is it nazi smasher,14
10175,34,181,Marge Simpson: (MURMURS) I don't think so.,614000,true,1,392,Marge Simpson,Beauty Parlor,I don't think so.,i dont think so,4
10176,34,182,"Mrs. Glick: Send him over to my house, I got a few chores he could do. He knows how to mix whitewash, don't he?",616000,true,496,392,Mrs. Glick,Beauty Parlor,"Send him over to my house, I got a few chores he could do. He knows how to mix whitewash, don't he?",send him over to my house i got a few chores he could do he knows how to mix whitewash dont he,22
10177,34,183,(MRS. GLICK'S HOUSE: EXT. MRS. GLICK'S HOUSE - NEXT MORNING),624000,false,,393,,MRS. GLICK'S HOUSE,,,
10178,34,184,Bart Simpson: (HESITANT) Mrs. Glick?,624000,true,8,393,Bart Simpson,MRS. GLICK'S HOUSE,Mrs. Glick?,mrs glick,2
10179,34,185,"Mrs. Glick: Eh, you must be Burt Simpson! Well, you look like you've got a strong young back!",627000,true,496,393,Mrs. Glick,MRS. GLICK'S HOUSE,"Eh, you must be Burt Simpson! Well, you look like you've got a strong young back!",eh you must be burt simpson well you look like youve got a strong young back,16
10180,34,186,"Mrs. Glick: Would you like something to eat? I've got dried apricots... almond paste, sauerkraut candy.",632000,true,496,393,Mrs. Glick,MRS. GLICK'S HOUSE,"Would you like something to eat? I've got dried apricots... almond paste, sauerkraut candy.",would you like something to eat ive got dried apricots almond paste sauerkraut candy,14
10181,34,187,"Bart Simpson: No, thanks. (POINTS AT PHOTO) Who's that?",640000,true,8,393,Bart Simpson,MRS. GLICK'S HOUSE,"No, thanks. Who's that?",no thanks whos that,4
10182,34,188,"Mrs. Glick: Oh, that's my brother, Asa. He was killed in the Great War. Held a grenade too long.",642000,true,496,393,Mrs. Glick,MRS. GLICK'S HOUSE,"Oh, that's my brother, Asa. He was killed in the Great War. Held a grenade too long.",oh thats my brother asa he was killed in the great war held a grenade too long,17
10183,34,189,(WORLD WORLD I BATTLEFIELD: ext. WORLD WORLD i battlefield),651000,false,,394,,WORLD WORLD I BATTLEFIELD,,,
10184,34,190,"Asa: This one's for you Kaiser Bill. Special delivery from Uncle Sam and all the boys in D Company: Yeah! Johnny, Harrison, Brooklyn Bob and Reggie. Yeah, even Reggie. He ain't so stuck-up once you get to know...",651000,true,497,394,Asa,WORLD WORLD I BATTLEFIELD,"This one's for you Kaiser Bill. Special delivery from Uncle Sam and all the boys in D Company: Yeah! Johnny, Harrison, Brooklyn Bob and Reggie. Yeah, even Reggie. He ain't so stuck-up once you get to know...",this ones for you kaiser bill special delivery from uncle sam and all the boys in d company yeah johnny harrison brooklyn bob and reggie yeah even reggie he aint so stuck-up once you get to know,37
10185,34,191,"Mrs. Glick: Here, have some ribbon candy. Boys love candy.",666000,true,496,394,Mrs. Glick,WORLD WORLD I BATTLEFIELD,"Here, have some ribbon candy. Boys love candy.",here have some ribbon candy boys love candy,8
10186,34,192,"Bart Simpson: No, thanks.",670000,true,8,394,Bart Simpson,WORLD WORLD I BATTLEFIELD,"No, thanks.",no thanks,2
10187,34,193,Mrs. Glick: (INSISTENT) Boys love candy.,671000,true,496,394,Mrs. Glick,WORLD WORLD I BATTLEFIELD,Boys love candy.,boys love candy,3
10221,34,227,"Bart Simpson: Oh, yes, ma'am!",803000,true,8,395,Bart Simpson,GLICK HOUSE,"Oh, yes, ma'am!",oh yes maam,3
10188,34,194,"Bart Simpson: Ugh, I think I'd rather just get to work, Ma'am.",674000,true,8,394,Bart Simpson,WORLD WORLD I BATTLEFIELD,"Ugh, I think I'd rather just get to work, Ma'am.",ugh i think id rather just get to work maam,10
10189,34,195,"Mrs. Glick: (GRABBING HIM) We'll start with a little light yard work. And when you're done, you can have a nice barley pop.",675000,true,496,394,Mrs. Glick,WORLD WORLD I BATTLEFIELD,"We'll start with a little light yard work. And when you're done, you can have a nice barley pop.",well start with a little light yard work and when youre done you can have a nice barley pop,19
10190,34,196,(GLICK HOUSE: ext. glick house - back yard - continuous),681000,false,,395,,GLICK HOUSE,,,
10191,34,197,Mrs. Glick: I want you to clear out all the weeds. You do know which ones are weeds?,681000,true,496,395,Mrs. Glick,GLICK HOUSE,I want you to clear out all the weeds. You do know which ones are weeds?,i want you to clear out all the weeds you do know which ones are weeds,16
10192,34,198,Bart Simpson: All of 'em?,687000,true,8,395,Bart Simpson,GLICK HOUSE,All of 'em?,all of em,3
10193,34,199,Mrs. Glick: Good boy.,688000,true,496,395,Mrs. Glick,GLICK HOUSE,Good boy.,good boy,2
10194,34,200,Mrs. Glick: Now be careful with these. I'll be inside watching my stories.,689000,true,496,395,Mrs. Glick,GLICK HOUSE,Now be careful with these. I'll be inside watching my stories.,now be careful with these ill be inside watching my stories,11
10195,34,201,Bart Simpson: Ow!. . .Ow!,698000,true,8,395,Bart Simpson,GLICK HOUSE,Ow!. . .Ow!,ow ow,2
10196,34,202,"Soap Actress: (FROM TV) Jack, please. I'm married.",703000,true,498,395,Soap Actress,GLICK HOUSE,"Jack, please. I'm married.",jack please im married,4
10197,34,203,Soap Actor: (FROM TV) That must be what's turning me on.,706000,true,499,395,Soap Actor,GLICK HOUSE,That must be what's turning me on.,that must be whats turning me on,7
10198,34,204,Soap Actress: Oh... Stop it... some more.,708000,true,498,395,Soap Actress,GLICK HOUSE,Oh... Stop it... some more.,oh stop it some more,5
10199,34,205,"Mrs. Glick: Filthy, but genuinely arousing.",711000,true,496,395,Mrs. Glick,GLICK HOUSE,"Filthy, but genuinely arousing.",filthy but genuinely arousing,4
10200,34,206,Bart Simpson: Finished.,716000,true,8,395,Bart Simpson,GLICK HOUSE,Finished.,finished,1
10201,34,207,"Mrs. Glick: Merciful heavens, you're bleeding! (EXITING) I'll get the iodine.",717000,true,496,395,Mrs. Glick,GLICK HOUSE,"Merciful heavens, you're bleeding! I'll get the iodine.",merciful heavens youre bleeding ill get the iodine,8
10202,34,208,"Mrs. Glick: Now, don't fidget.",722000,true,496,395,Mrs. Glick,GLICK HOUSE,"Now, don't fidget.",now dont fidget,3
10203,34,209,"Bart Simpson: Listen, lady, you don't have to -- YAAAUUUUGGGHHH!",728000,true,8,395,Bart Simpson,GLICK HOUSE,"Listen, lady, you don't have to -- YAAAUUUUGGGHHH!",listen lady you dont have to -- yaaauuuuggghhh,8
10204,34,210,Mrs. Glick: (OVER SCREAM) They've never improved on iodine.,732000,true,496,395,Mrs. Glick,GLICK HOUSE,They've never improved on iodine.,theyve never improved on iodine,5
10205,34,211,(Simpson Home: int. simpson house - kitchen - later afternoon),735000,false,,5,,Simpson Home,,,
10206,34,212,"Bart Simpson: Hi, Mom.",735000,true,8,5,Bart Simpson,Simpson Home,"Hi, Mom.",hi mom,2
10207,34,213,Marge Simpson: Did you make any money?,736000,true,1,5,Marge Simpson,Simpson Home,Did you make any money?,did you make any money,5
10208,34,214,"Bart Simpson: Not yet, but at least I'm in a lot of pain.",738000,true,8,5,Bart Simpson,Simpson Home,"Not yet, but at least I'm in a lot of pain.",not yet but at least im in a lot of pain,11
10209,34,215,"Marge Simpson: Well, I think what you're doing for Mrs. Glick is very nice. The poor old thing doesn't have anybody.",741000,true,1,5,Marge Simpson,Simpson Home,"Well, I think what you're doing for Mrs. Glick is very nice. The poor old thing doesn't have anybody.",well i think what youre doing for mrs glick is very nice the poor old thing doesnt have anybody,19
10210,34,216,Bart Simpson: There's a reason.,746000,true,8,5,Bart Simpson,Simpson Home,There's a reason.,theres a reason,3
10211,34,217,"Mrs. Glick: (CHEERFUL) The sludge certainly collects around those downspouts, don't it?",748000,true,496,5,Mrs. Glick,Simpson Home,"The sludge certainly collects around those downspouts, don't it?",the sludge certainly collects around those downspouts dont it,9
10212,34,218,"Bart Simpson: (MUTTERING UNDER HIS BREATH) I'll sludge you, you old bat.",754000,true,8,5,Bart Simpson,Simpson Home,"I'll sludge you, you old bat.",ill sludge you you old bat,6
10213,34,219,"Mrs. Glick: Today, we wash Beulah. Do you know what that is?",756000,true,496,5,Mrs. Glick,Simpson Home,"Today, we wash Beulah. Do you know what that is?",today we wash beulah do you know what that is,10
